Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Phoenix Suns,Reg,1610612756,199697,82,3143,6705,6813,50.8,103.1,202.5,2.5,693.3,8.5,103.3,85,79,79,86,82
Phoenix Suns,Reg,1610612756,199798,82,3138,6710,6707,50.0,104.5,291.2,3.6,975.6,11.9,104.7,72,86,86,90,89
Phoenix Suns,Reg,1610612756,199899,50,1797,4004,3855,48.1,103.4,127.3,2.5,457.3,9.1,103.9,75,75,76,79,81
Phoenix Suns,Reg,1610612756,199900,82,3093,6771,6644,49.1,102.6,167.9,2.0,650.0,7.9,100.5,50,79,76,76,57
Phoenix Suns,Reg,1610612756,200001,82,2944,6757,6220,46.0,97.4,-168.9,-2.1,423.0,5.2,98.9,72,25,26,29,36
Phoenix Suns,Reg,1610612756,200102,82,3097,6934,6552,47.3,99.0,-63.8,-0.8,285.7,3.5,98.4,92,47,44,47,43
Phoenix Suns,Reg,1610612756,200203,82,3005,6776,6404,47.3,99.7,-17.6,-0.2,599.0,7.3,98.7,83,50,50,54,29
Phoenix Suns,Reg,1610612756,200304,82,2958,6671,6331,47.5,100.7,45.4,0.6,378.9,4.6,99.5,75,61,65,65,46
Phoenix Suns,Reg,1610612756,200405,82,3351,7018,7498,53.4,110.8,728.5,8.9,1235.2,15.1,109.2,97,100,100,100,100
Phoenix Suns,Reg,1610612756,200506,82,3430,7167,7697,53.7,109.6,673.7,8.2,1049.2,12.8,108.7,100,100,100,100,100
Phoenix Suns,Reg,1610612756,200607,82,3388,6855,7561,55.2,111.1,755.4,9.2,1103.7,13.5,108.4,97,100,100,100,100
Phoenix Suns,Reg,1610612756,200708,82,3392,6782,7478,55.1,110.8,731.1,8.9,1174.6,14.3,109.2,73,100,100,100,100
Phoenix Suns,Reg,1610612756,200809,82,3372,6694,7296,54.5,109.0,605.1,7.4,990.7,12.1,106.7,70,100,100,100,100
Phoenix Suns,Reg,1610612756,200910,82,3339,6788,7408,54.6,109.0,610.9,7.5,1190.6,14.5,108.3,59,100,100,100,100
Phoenix Suns,Reg,1610612756,201011,82,3219,6844,7139,52.2,104.7,318.9,3.9,747.4,9.1,103.9,80,87,87,94,88
Phoenix Suns,Reg,1610612756,201112,66,2495,5445,5434,49.9,102.4,127.4,1.9,651.2,9.9,104.0,69,73,73,73,87
Phoenix Suns,Reg,1610612756,201213,82,3061,6917,6602,47.7,96.1,-265.6,-3.2,240.7,2.9,97.7,93,25,25,25,30
Phoenix Suns,Reg,1610612756,201314,82,3171,6843,7106,51.9,103.6,247.7,3.0,661.0,8.1,102.1,59,80,80,80,73
Phoenix Suns,Reg,1610612756,201415,82,3178,7038,7054,50.1,101.0,73.2,0.9,633.4,7.7,100.4,84,69,69,69,58
Phoenix Suns,Reg,1610612756,201516,82,3050,7013,6837,48.8,97.0,-210.4,-2.6,389.9,4.8,95.7,66,18,18,18,7
Phoenix Suns,Reg,1610612756,201617,82,3270,7259,7155,49.3,96.0,-302.0,-3.7,75.5,0.9,96.7,97,14,14,14,19
Phoenix Suns,Reg,1610612756,201718,82,3153,7144,7069,49.5,95.0,-375.8,-4.6,0.0,0.0,94.0,80,0,0,0,0
Phoenix Suns,Reg,1610612756,201819,82,3289,7164,7368,51.4,98.1,-141.8,-1.7,353.9,4.3,99.1,14,25,28,21,45
Phoenix Suns,Reg,1610612756,201920,73,3006,6429,6843,53.2,100.6,43.7,0.6,450.0,6.2,100.9,27,52,52,52,56
Phoenix Suns,Reg,1610612756,202021,72,3118,6358,7176,56.4,104.9,337.0,4.7,947.3,13.2,107.8,49,90,94,94,100
Phoenix Suns,Reg,1610612756,202122,82,3581,7389,8113,54.9,103.3,255.7,3.1,809.8,9.9,107.5,83,90,90,90,100
Phoenix Suns,Reg,1610612756,202223,46,1912,4124,4413,53.5,98.7,-57.7,-1.3,212.0,4.6,101.1,68,42,42,42,59
Portland Trail Blazers,Reg,1610612757,199697,82,3000,6465,6501,50.3,102.0,126.7,1.5,600.0,7.3,101.8,51,68,68,68,66
Portland Trail Blazers,Reg,1610612757,199798,82,2885,6397,6094,47.6,99.6,-23.0,-0.3,629.5,7.7,99.1,33,47,47,43,36
Portland Trail Blazers,Reg,1610612757,199899,50,1747,3956,3740,47.3,101.5,57.0,1.1,382.9,7.7,101.4,61,58,58,58,61
Portland Trail Blazers,Reg,1610612757,199900,82,3021,6430,6449,50.2,104.9,299.6,3.7,757.5,9.2,103.2,15,97,97,97,75
Portland Trail Blazers,Reg,1610612757,200001,82,3004,6417,6377,49.7,105.1,309.3,3.8,871.4,10.6,104.2,17,90,90,90,83
Portland Trail Blazers,Reg,1610612757,200102,82,3004,6671,6474,48.5,101.7,108.1,1.3,444.3,5.4,100.0,56,68,68,68,47
Portland Trail Blazers,Reg,1610612757,200203,82,2987,6491,6353,48.9,103.3,201.2,2.5,791.9,9.7,101.5,24,86,86,79,64
Portland Trail Blazers,Reg,1610612757,200304,82,2898,6467,6177,47.8,101.4,84.1,1.0,407.4,5.0,101.9,36,72,72,68,79
Portland Trail Blazers,Reg,1610612757,200405,82,2896,6422,6212,48.4,100.3,16.7,0.2,480.4,5.9,98.3,28,56,56,52,36
Portland Trail Blazers,Reg,1610612757,200506,82,2791,6267,5946,47.4,96.8,-195.5,-2.4,132.9,1.6,98.4,19,14,14,14,35
Portland Trail Blazers,Reg,1610612757,200607,82,2874,6392,6174,48.3,97.3,-172.6,-2.1,152.1,1.9,98.1,24,25,25,25,26
Portland Trail Blazers,Reg,1610612757,200708,82,2935,6546,6408,49.0,98.4,-103.4,-1.3,324.7,4.0,103.3,26,42,42,42,80
Portland Trail Blazers,Reg,1610612757,200809,82,3018,6494,6632,51.1,102.2,140.3,1.7,514.3,6.3,102.3,25,76,76,76,79
Portland Trail Blazers,Reg,1610612757,200910,82,2974,6453,6439,49.9,99.6,-23.2,-0.3,527.9,6.4,101.0,14,56,56,56,62
Portland Trail Blazers,Reg,1610612757,201011,82,2950,6598,6417,48.6,97.6,-158.4,-1.9,254.7,3.1,96.5,37,28,28,28,21
Portland Trail Blazers,Reg,1610612757,201112,66,2402,5417,5282,48.8,100.0,2.2,0.0,523.3,7.9,99.2,58,49,49,49,41
Portland Trail Blazers,Reg,1610612757,201213,82,3008,6713,6688,49.8,100.3,22.8,0.3,514.2,6.3,100.0,65,59,59,59,52
Portland Trail Blazers,Reg,1610612757,201314,82,3207,7134,7184,50.4,100.5,34.2,0.4,465.1,5.7,101.1,94,56,56,56,55
Portland Trail Blazers,Reg,1610612757,201415,82,3172,7046,7148,50.7,102.3,159.2,1.9,720.1,8.8,102.7,87,73,73,76,80
Portland Trail Blazers,Reg,1610612757,201516,82,3167,7036,7198,51.2,101.8,126.6,1.5,728.9,8.9,101.2,76,76,76,76,76
Portland Trail Blazers,Reg,1610612757,201617,82,3241,7058,7332,51.9,101.1,81.9,1.0,448.9,5.5,101.2,59,66,66,66,72
Portland Trail Blazers,Reg,1610612757,201718,82,3222,7133,7289,51.1,98.0,-145.5,-1.8,229.7,2.8,99.0,73,25,25,25,32
Portland Trail Blazers,Reg,1610612757,201819,82,3470,7428,7844,52.8,100.7,57.9,0.7,572.0,7.0,100.6,76,59,59,66,65
Portland Trail Blazers,Reg,1610612757,201920,74,3122,6749,7196,53.3,100.8,58.0,0.8,484.6,6.5,102.5,94,56,56,66,78
Portland Trail Blazers,Reg,1610612757,202021,72,2973,6558,7078,54.0,100.3,23.6,0.3,653.2,9.1,100.0,90,52,52,56,48
Portland Trail Blazers,Reg,1610612757,202122,82,3161,7144,7365,51.6,97.0,-231.5,-2.8,304.3,3.7,96.2,39,18,18,18,17
Portland Trail Blazers,Reg,1610612757,202223,45,1808,3795,4179,55.1,101.6,65.3,1.5,313.5,7.0,99.4,11,63,63,63,48
Sacramento Kings,Reg,1610612758,199697,82,3000,6611,6414,48.5,98.4,-104.5,-1.3,379.5,4.6,99.5,65,33,33,36,38
Sacramento Kings,Reg,1610612758,199798,82,2957,6684,6197,46.4,97.0,-193.8,-2.4,487.9,6.0,98.4,65,25,26,22,29
Sacramento Kings,Reg,1610612758,199899,50,1918,4307,4126,47.9,102.9,116.3,2.3,471.2,9.4,99.5,97,61,68,83,42
