Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Charlotte Bobcats,Pre,1610612766,201112,2,55,146,118,40.4,87.3,-17.1,-8.6,14.4,7.2,86.9,100,100,100,100,100
Charlotte Hornets,Pre,1610612766,201112,2,55,146,118,40.4,87.3,-17.1,-8.6,14.4,7.2,86.9,100,100,100,100,100
Charlotte Bobcats,Pre,1610612766,201213,8,254,659,562,42.6,89.2,-67.7,-8.5,77.6,9.7,90.0,69,4,1,4,2
Charlotte Hornets,Pre,1610612766,201213,8,254,659,562,42.6,89.2,-67.7,-8.5,77.6,9.7,90.0,69,4,1,4,2
Charlotte Bobcats,Pre,1610612766,201314,8,254,616,550,44.6,94.2,-33.8,-4.2,37.6,4.7,94.4,27,17,17,14,16
Charlotte Hornets,Pre,1610612766,201314,8,254,616,550,44.6,94.2,-33.8,-4.2,37.6,4.7,94.4,27,17,17,14,16
Charlotte Bobcats,Pre,1610612766,201415,8,278,680,609,44.8,91.6,-56.0,-7.0,26.1,3.3,96.0,97,7,7,7,16
Charlotte Hornets,Pre,1610612766,201415,8,278,680,609,44.8,91.6,-56.0,-7.0,26.1,3.3,96.0,97,7,7,7,16
Charlotte Hornets,Pre,1610612766,201516,8,269,637,612,48.0,100.3,2.0,0.3,138.4,17.3,103.0,32,52,52,45,79
Charlotte Hornets,Pre,1610612766,201617,7,225,589,492,41.8,84.7,-88.9,-12.7,0.0,0.0,85.7,54,0,1,0,4
Charlotte Hornets,Pre,1610612766,201718,5,189,431,426,49.4,97.4,-11.3,-2.3,83.4,16.7,101.8,57,34,34,37,50
Charlotte Hornets,Pre,1610612766,201819,5,198,426,462,54.2,108.2,34.9,7.0,222.0,44.4,106.2,25,83,80,80,70
