Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Sam Mitchell,Post,417,199798,5,26,58,55,47.4,98.5,-0.8,-0.2,6.7,1.3,108.2,66,48,47,57,77
Sam Mitchell,Post,417,199899,4,15,40,31,38.8,85.2,-5.4,-1.3,-1.9,-0.5,99.1,60,20,10,12,54
Sam Mitchell,Post,417,199900,4,9,18,20,55.6,118.4,3.1,0.8,5.9,1.5,130.5,15,95,86,61,99
Sam Mitchell,Post,417,200001,4,2,10,4,20.0,43.3,-5.2,-1.3,-4.1,-1.0,52.5,3,0,19,8,0
Sam Mitchell,Post,417,200102,2,3,9,6,33.3,71.6,-2.4,-1.2,-1.6,-0.8,78.0,10,1,12,6,5
Scott Brooks,Post,418,199697,2,1,2,2,50.0,103.2,0.1,0.0,0.2,0.1,116.7,0,60,55,34,88
Scott Brooks,Post,418,199798,1,0,1,0,0.0,0.0,-1.0,-1.0,-0.8,-0.8,0.0,0,0,19,7,0
Jayson Williams,Post,420,199798,3,9,21,18,42.9,89.0,-2.2,-0.7,0.5,0.2,73.5,35,25,25,23,9
Avery Johnson,Post,422,199798,9,61,101,122,60.4,125.5,24.8,2.8,37.9,4.2,122.8,65,96,97,97,96
Avery Johnson,Post,422,199899,17,91,187,183,48.9,107.6,12.9,0.8,29.0,1.7,108.4,68,75,77,82,76
Avery Johnson,Post,422,199900,4,19,42,38,45.2,96.4,-1.4,-0.4,5.1,1.3,95.7,65,45,40,55,43
Avery Johnson,Post,422,200001,13,34,88,68,38.6,83.7,-13.2,-1.0,-3.0,-0.2,82.3,31,15,21,14,12
Chris Gatling,Post,423,199798,3,19,38,38,50.0,103.9,1.4,0.5,6.4,2.1,109.1,72,60,66,73,77
Chris Gatling,Post,423,199899,1,0,2,0,0.0,0.0,-1.8,-1.8,-1.6,-1.6,0.0,0,0,6,3,0
Sherman Douglas,Post,428,199798,3,23,44,48,54.6,113.3,5.6,1.9,11.4,3.8,108.4,85,85,92,92,77
Shawn Kemp,Post,431,199697,12,85,175,172,49.1,101.4,2.4,0.2,15.2,1.3,98.9,79,58,59,70,49
Shawn Kemp,Post,431,199798,4,33,71,66,46.5,96.6,-2.4,-0.6,6.9,1.7,91.2,94,45,33,63,28
Shawn Kemp,Post,431,200102,3,2,7,4,28.6,61.3,-2.5,-0.8,-1.9,-0.6,60.0,0,0,21,8,0
Shawn Kemp,Post,431,200203,6,8,21,16,38.1,80.4,-3.9,-0.7,-1.4,-0.2,84.2,7,14,31,17,20
Buck Williams,Post,433,199697,10,17,35,34,48.6,100.2,0.1,0.0,2.6,0.3,92.7,9,53,53,41,34
Buck Williams,Post,433,199798,3,4,9,8,44.4,92.3,-0.7,-0.2,0.5,0.2,84.8,3,31,45,23,15
Juwan Howard,Post,436,199697,3,20,44,40,45.5,93.8,-2.6,-0.9,0.6,0.2,94.6,79,34,23,37,38
Juwan Howard,Post,436,200001,10,49,136,98,36.0,78.1,-27.5,-2.8,-11.8,-1.2,84.8,77,9,3,7,19
Juwan Howard,Post,436,200607,7,14,35,28,40.0,82.7,-5.8,-0.8,-3.5,-0.5,87.9,20,13,21,17,20
Juwan Howard,Post,436,200708,2,0,2,0,0.0,0.0,-1.9,-1.0,-1.7,-0.9,0.0,0,0,20,7,0
Juwan Howard,Post,436,200910,6,10,19,20,52.6,106.2,1.2,0.2,3.8,0.6,114.8,3,74,63,34,91
Juwan Howard,Post,436,201011,6,4,9,8,44.4,92.9,-0.6,-0.1,0.2,0.0,107.2,0,36,53,33,76
Juwan Howard,Post,436,201112,6,2,7,4,28.6,60.1,-2.7,-0.4,-1.5,-0.3,76.0,0,2,40,10,7
Zan Tabak,Post,440,199900,4,4,8,8,50.0,106.6,0.5,0.1,1.7,0.4,96.6,1,76,66,24,46
Zan Tabak,Post,440,200001,2,0,4,0,0.0,0.0,-3.7,-1.8,-3.2,-1.6,0.0,1,0,15,3,0
Lamond Murray,Post,441,199697,3,6,20,14,35.0,72.2,-5.4,-1.8,-3.9,-1.3,67.3,26,3,6,1,3
Lamond Murray,Post,441,200506,11,21,54,54,50.0,100.4,0.2,0.0,11.1,1.0,94.0,19,56,56,33,39
Wesley Person,Post,445,199697,5,25,53,64,60.4,124.6,12.6,2.5,16.5,3.3,121.2,60,94,95,94,92
Wesley Person,Post,445,199798,4,11,29,29,50.0,103.9,1.1,0.3,4.8,1.2,99.1,38,60,63,55,51
Wesley Person,Post,445,200405,3,6,14,15,53.6,110.0,1.4,0.5,2.9,1.0,111.1,12,75,67,52,82
Lucious Harris,Post,446,199798,3,2,6,4,33.3,69.2,-1.8,-0.6,-1.0,-0.3,69.6,0,2,32,15,6
Lucious Harris,Post,446,200102,20,65,133,138,51.9,111.4,14.1,0.7,25.5,1.3,120.5,28,86,77,70,97
Lucious Harris,Post,446,200203,20,54,138,119,43.1,91.0,-11.8,-0.6,4.7,0.2,97.1,38,29,33,27,48
Lucious Harris,Post,446,200304,10,19,49,41,41.8,92.2,-3.5,-0.3,0.7,0.1,96.9,20,29,38,27,45
Bo Outlaw,Post,448,199697,3,6,11,12,54.6,112.6,1.3,0.4,2.1,0.7,98.7,11,83,66,55,49
Bo Outlaw,Post,448,199899,4,6,10,12,60.0,131.9,2.9,0.7,3.8,0.9,112.3,0,97,77,57,87
Bo Outlaw,Post,448,200001,4,16,26,32,61.5,133.3,8.0,2.0,11.0,2.8,106.4,28,98,93,86,66
Bo Outlaw,Post,448,200203,6,1,10,2,10.0,21.1,-7.5,-1.2,-6.3,-1.0,17.2,0,0,16,4,0
Bo Outlaw,Post,448,200304,3,0,7,0,0.0,0.0,-6.4,-2.1,-5.8,-1.9,0.0,1,0,4,3,0
Bo Outlaw,Post,448,200405,1,0,1,0,0.0,0.0,-1.0,-1.0,-0.9,-0.9,0.0,0,0,19,5,0
Vin Baker,Post,452,199798,10,71,134,142,53.0,110.1,13.0,1.3,30.4,3.0,105.7,77,80,87,89,70
Vin Baker,Post,452,199900,5,30,75,60,40.0,85.3,-10.4,-2.1,1.3,0.3,82.7,82,16,10,21,16
Vin Baker,Post,452,200102,5,29,58,59,50.9,109.2,5.0,1.0,10.0,2.0,113.8,64,80,82,84,90
Vin Baker,Post,452,200304,4,8,14,16,57.1,125.9,3.3,0.8,4.5,1.1,107.3,10,95,80,64,72
Chuck Person,Post,456,199798,9,18,53,50,47.2,98.0,-1.0,-0.1,5.9,0.7,89.3,28,46,50,41,23
Chuck Person,Post,456,199900,1,0,1,0,0.0,0.0,-0.9,-0.9,-0.8,-0.8,0.0,0,0,25,5,0
Howard Eisley,Post,458,199697,20,38,76,85,55.9,115.4,11.3,0.6,16.9,0.8,115.5,12,87,69,60,85
Howard Eisley,Post,458,199798,20,46,125,100,40.0,83.1,-20.4,-1.0,-4.1,-0.2,88.3,30,16,18,17,19
Howard Eisley,Post,458,199899,11,26,71,57,40.1,88.3,-7.6,-0.7,-1.5,-0.1,91.5,28,25,26,26,35
Howard Eisley,Post,458,199900,9,17,55,43,39.1,83.3,-8.6,-1.0,-0.1,0.0,76.8,26,14,24,14,9
Howard Eisley,Post,458,200001,9,19,53,48,45.3,98.1,-0.9,-0.1,5.2,0.6,92.6,22,43,43,36,38
J.R. Reid,Post,462,199798,8,11,28,22,39.3,81.6,-5.0,-0.6,-1.3,-0.2,82.3,4,13,31,18,13
J.R. Reid,Post,462,199899,8,10,28,20,35.7,78.5,-5.5,-0.7,-3.1,-0.4,95.4,9,7,27,14,45
Jason Kidd,Post,467,199697,5,21,53,50,47.2,97.3,-1.4,-0.3,2.5,0.5,97.4,60,43,40,50,43
Jason Kidd,Post,467,199798,4,22,58,44,37.9,78.8,-11.8,-3.0,-4.3,-1.1,80.3,84,11,6,6,11
Jason Kidd,Post,467,199899,3,18,43,40,46.5,102.3,0.9,0.3,4.6,1.5,100.4,82,62,67,75,56
Jason Kidd,Post,467,199900,6,22,55,52,47.3,100.7,0.4,0.1,8.9,1.5,98.7,49,59,59,61,53
Jason Kidd,Post,467,200001,4,22,69,48,34.8,75.4,-15.7,-3.9,-7.7,-1.9,78.5,87,6,1,1,10
Jason Kidd,Post,467,200102,20,147,354,311,43.9,94.3,-18.7,-0.9,11.7,0.6,97.3,86,30,19,43,42
Jason Kidd,Post,467,200203,20,137,341,308,45.2,95.3,-15.3,-0.8,25.4,1.3,96.2,87,42,26,60,46
Jason Kidd,Post,467,200304,11,43,129,96,37.2,82.0,-21.1,-1.9,-10.0,-0.9,80.8,63,14,6,6,14
Jason Kidd,Post,467,200405,4,26,67,63,47.0,96.5,-2.3,-0.6,5.2,1.3,89.3,86,43,34,61,26
Jason Kidd,Post,467,200506,11,49,132,113,42.8,85.9,-18.5,-1.7,8.1,0.7,87.4,64,20,13,27,24
Jason Kidd,Post,467,200607,12,64,148,162,54.7,113.2,18.9,1.6,28.7,2.4,110.4,70,83,91,89,77
Jason Kidd,Post,467,200708,5,16,38,38,50.0,103.3,1.2,0.2,5.3,1.1,99.3,44,64,64,59,53
Jason Kidd,Post,467,200809,10,38,83,97,58.4,117.8,14.7,1.5,25.8,2.6,115.8,46,90,92,87,90
Jason Kidd,Post,467,200910,6,14,46,37,40.2,81.2,-8.6,-1.4,-2.2,-0.4,80.5,46,10,12,11,12
Jason Kidd,Post,467,201011,21,64,161,171,53.1,111.1,17.0,0.8,30.9,1.5,108.5,41,82,79,78,79
Jason Kidd,Post,467,201112,4,14,41,37,45.1,94.8,-2.0,-0.5,4.6,1.2,90.3,61,40,35,44,30
Jason Kidd,Post,467,201213,11,3,25,9,18.0,37.1,-15.3,-1.4,-13.4,-1.2,34.1,1,0,11,6,0
Jon Barry,Post,468,199697,1,0,3,0,0.0,0.0,-2.9,-2.9,-2.7,-2.7,0.0,3,0,1,1,0
Jon Barry,Post,468,199798,3,0,8,0,0.0,0.0,-7.7,-2.6,-6.7,-2.2,0.0,1,0,7,1,0
Jon Barry,Post,468,199899,5,12,34,29,42.7,93.8,-1.9,-0.4,1.0,0.2,90.8,31,42,45,38,34
Jon Barry,Post,468,199900,5,9,21,25,59.5,126.9,5.3,1.1,8.6,1.7,115.7,13,99,88,71,92
Jon Barry,Post,468,200001,6,7,17,16,47.1,102.0,0.3,0.1,2.3,0.4,96.3,4,56,51,32,42
Jon Barry,Post,468,200102,10,29,61,75,61.5,132.0,18.2,1.8,23.4,2.3,126.3,22,100,98,91,98
Jon Barry,Post,468,200203,13,23,54,61,56.5,119.2,9.8,0.8,16.3,1.3,113.1,10,92,74,59,82
Jon Barry,Post,468,200304,5,8,24,19,39.6,87.2,-2.8,-0.6,-0.7,-0.1,93.1,18,21,32,22,34
Jon Barry,Post,468,200405,7,21,48,53,55.2,113.3,6.2,0.9,11.6,1.7,112.4,30,80,75,68,83
Jamal Mashburn,Post,469,199697,17,65,168,152,45.2,93.4,-10.8,-0.6,1.5,0.1,95.7,52,32,33,33,40
Jamal Mashburn,Post,469,199798,5,12,45,28,31.1,64.6,-15.3,-3.1,-9.5,-1.9,66.4,51,1,5,2,4
Jamal Mashburn,Post,469,199899,5,19,49,44,44.9,98.7,-0.6,-0.1,3.6,0.7,92.9,58,50,51,52,38
Jamal Mashburn,Post,469,199900,10,63,157,139,44.3,94.4,-8.3,-0.8,16.1,1.6,97.1,83,37,26,69,48
Jamal Mashburn,Post,469,200001,10,84,208,175,42.1,91.2,-17.0,-1.7,7.1,0.7,97.2,93,29,15,39,42
Jamal Mashburn,Post,469,200102,1,0,6,0,0.0,0.0,-5.6,-5.6,-5.1,-5.1,0.0,22,0,0,0,0
Jamal Mashburn,Post,469,200203,4,34,79,74,46.8,98.8,-0.9,-0.2,8.5,2.1,113.5,96,52,48,78,83
Matt Bullard,Post,672,199697,2,2,2,6,150.0,309.5,4.1,2.0,4.2,2.1,365.4,0,100,92,84,100
Matt Bullard,Post,672,199798,5,6,18,15,41.7,86.6,-2.3,-0.5,0.0,0.0,91.8,5,21,35,21,29
Matt Bullard,Post,672,199899,2,2,2,5,125.0,274.8,3.2,1.6,3.4,1.7,286.0,0,100,91,80,100
Alan Henderson,Post,673,199697,10,19,34,38,55.9,115.3,5.0,0.5,7.5,0.8,111.9,8,86,67,58,81
Alan Henderson,Post,673,199798,4,20,38,40,52.6,109.3,3.4,0.9,8.4,2.1,114.3,55,75,76,72,88
Alan Henderson,Post,673,200405,6,8,14,16,57.1,117.3,2.4,0.4,3.9,0.7,99.3,0,87,65,42,48
Alan Henderson,Post,673,200506,1,0,2,0,0.0,0.0,-2.0,-2.0,-1.6,-1.6,0.0,0,0,10,1,0
Reggie Jordan,Post,674,199798,2,5,8,11,68.8,142.8,3.3,1.6,4.3,2.2,144.1,8,100,90,74,100
Eric Williams,Post,677,200102,16,47,94,108,57.5,123.4,20.5,1.3,28.5,1.8,112.5,19,98,89,83,88
Eric Williams,Post,677,200203,10,33,88,69,39.2,82.7,-14.4,-1.4,-3.9,-0.4,77.7,58,14,11,14,8
Jason Caffey,Post,679,199697,10,15,33,30,45.5,93.8,-2.0,-0.2,0.4,0.0,85.9,4,34,42,31,18
Jason Caffey,Post,679,200001,16,24,63,48,38.1,82.6,-10.1,-0.6,-2.8,-0.2,82.5,9,13,30,15,12
John Amaechi,Post,680,200001,3,3,8,6,37.5,81.3,-1.4,-0.5,-0.5,-0.2,64.8,3,11,35,16,2
John Amaechi,Post,680,200203,1,1,4,2,25.0,52.7,-1.8,-1.8,-1.3,-1.3,43.0,10,1,7,4,0
Donny Marshall,Post,681,200102,4,1,5,2,20.0,42.9,-2.7,-0.7,-2.2,-0.6,53.8,0,0,25,9,0
Bob Sura,Post,682,199798,2,1,5,2,20.0,41.5,-2.8,-1.4,-2.2,-1.1,49.2,1,0,11,6,0
Bob Sura,Post,682,200405,7,20,46,47,51.1,104.9,2.2,0.3,7.3,1.0,102.2,27,65,61,55,56
Loren Meyer,Post,684,199697,1,0,4,0,0.0,0.0,-3.9,-3.9,-3.6,-3.6,0.0,13,0,1,1,0
Cherokee Parks,Post,685,199697,1,2,3,4,66.7,137.6,1.1,1.1,1.3,1.3,140.7,3,100,81,72,100
Cherokee Parks,Post,685,200102,4,4,14,8,28.6,61.3,-5.0,-1.3,-3.8,-1.0,55.7,5,0,12,6,0
Antonio McDyess,Post,686,199798,4,31,65,62,47.7,99.1,-0.6,-0.1,7.9,2.0,99.9,90,50,48,68,54
Antonio McDyess,Post,686,200405,25,88,181,176,48.6,99.8,-0.3,0.0,19.9,0.8,109.2,35,51,50,46,78
Antonio McDyess,Post,686,200506,18,57,102,114,55.9,112.2,12.4,0.7,32.9,1.8,117.6,23,82,74,56,90
Antonio McDyess,Post,686,200607,16,37,106,74,34.9,72.2,-28.5,-1.8,-21.5,-1.3,81.4,32,5,9,5,13
Antonio McDyess,Post,686,200708,17,64,119,128,53.8,111.2,12.9,0.8,25.7,1.5,124.8,36,80,75,68,97
Antonio McDyess,Post,686,200809,4,23,44,46,52.3,105.4,2.4,0.6,8.3,2.1,123.6,61,69,71,74,98
Antonio McDyess,Post,686,200910,10,33,62,66,53.2,107.4,4.6,0.5,13.1,1.3,118.3,30,79,72,56,92
Antonio McDyess,Post,686,201011,6,15,36,30,41.7,87.1,-4.4,-0.7,-1.3,-0.2,96.0,27,20,29,24,48
Michael Curry,Post,688,199697,1,1,2,2,50.0,103.2,0.1,0.1,0.2,0.2,90.4,0,60,55,38,26
Michael Curry,Post,688,199899,3,7,12,14,58.3,128.3,3.1,1.0,4.1,1.4,150.8,12,95,83,71,100
Michael Curry,Post,688,199900,3,12,23,24,52.2,111.2,2.4,0.8,6.0,2.0,113.6,39,85,86,78,89
Michael Curry,Post,688,200102,9,22,39,49,62.8,134.9,12.7,1.4,16.0,1.8,143.0,10,100,90,82,100
Michael Curry,Post,688,200203,15,16,44,35,39.8,83.9,-6.7,-0.4,-1.5,-0.1,85.6,2,16,38,19,23
Theo Ratliff,Post,689,199697,2,3,4,6,75.0,154.8,2.1,1.1,2.4,1.2,150.6,0,100,81,69,100
Theo Ratliff,Post,689,199899,7,20,43,40,46.5,102.3,0.9,0.1,4.6,0.7,101.6,27,62,61,51,60
Theo Ratliff,Post,689,199900,10,48,101,96,47.5,101.3,1.2,0.1,16.9,1.7,101.0,61,63,66,70,61
Theo Ratliff,Post,689,200708,8,6,12,12,50.0,103.3,0.4,0.0,1.7,0.2,86.1,0,64,57,27,22
Theo Ratliff,Post,689,200809,6,9,11,18,81.8,165.0,7.1,1.2,8.6,1.4,145.5,0,100,85,60,100
Theo Ratliff,Post,689,200910,4,3,8,6,37.5,75.7,-1.9,-0.5,-0.8,-0.2,71.2,0,5,32,13,4
Don Reid,Post,690,199899,1,2,3,4,66.7,146.6,1.3,1.3,1.5,1.5,145.9,4,100,86,75,100
Don Reid,Post,690,200001,2,4,5,8,80.0,173.3,3.4,1.7,4.0,2.0,185.0,3,100,91,81,100
Don Reid,Post,690,200102,2,4,6,8,66.7,143.2,2.4,1.2,2.9,1.5,113.6,1,100,88,76,90
Andrew DeClercq,Post,692,200001,4,8,14,16,57.1,123.8,3.1,0.8,4.7,1.2,105.4,6,90,71,49,63
Andrew DeClercq,Post,692,200203,6,12,20,24,60.0,126.6,5.0,0.8,7.4,1.2,111.3,5,97,75,57,77
Joe Smith,Post,693,199899,4,11,37,22,29.7,65.4,-11.7,-2.9,-8.5,-2.1,70.0,52,3,3,2,3
Joe Smith,Post,693,199900,4,8,17,16,47.1,100.3,0.0,0.0,2.7,0.7,110.5,14,58,57,35,88
Joe Smith,Post,693,200102,3,3,7,6,42.9,92.0,-0.5,-0.2,0.1,0.0,84.4,0,25,44,22,12
Joe Smith,Post,693,200203,4,4,6,8,66.7,140.7,2.3,0.6,3.0,0.8,156.9,0,100,68,44,100
Joe Smith,Post,693,200304,5,27,55,54,49.1,108.2,4.1,0.8,8.8,1.8,106.5,59,77,80,82,68
Joe Smith,Post,693,200506,5,16,33,32,48.5,97.3,-0.9,-0.2,5.8,1.2,115.4,32,49,50,40,87
Joe Smith,Post,693,200708,13,36,74,72,48.7,100.6,0.4,0.0,8.4,0.6,112.9,26,57,57,46,89
Joe Smith,Post,693,200809,12,23,50,49,49.0,98.8,-0.6,0.0,6.1,0.5,96.4,9,48,54,32,42
Joe Smith,Post,693,200910,3,0,3,0,0.0,0.0,-3.0,-1.0,-2.6,-0.9,0.0,0,0,19,5,0
Joe Smith,Post,693,201011,2,0,2,0,0.0,0.0,-1.9,-1.0,-1.7,-0.9,0.0,0,0,23,9,0
Sam Mack,Post,694,199899,4,13,38,36,47.4,104.2,1.4,0.4,4.7,1.2,93.7,54,69,69,63,39
Eldridge Recasner,Post,695,199697,8,11,26,26,50.0,103.2,0.8,0.1,2.7,0.3,103.9,4,60,58,45,64
Eldridge Recasner,Post,695,199798,4,10,25,27,54.0,112.2,2.9,0.7,6.2,1.5,106.6,30,84,74,62,71
Eldridge Recasner,Post,695,200001,1,0,1,0,0.0,0.0,-0.9,-0.9,-0.8,-0.8,0.0,0,0,26,9,0
Travis Best,Post,696,199798,16,27,72,59,41.0,85.1,-10.3,-0.6,-1.0,-0.1,89.1,12,20,29,20,22
Travis Best,Post,696,199899,11,16,46,34,37.0,81.3,-7.8,-0.7,-3.9,-0.4,74.4,12,11,26,17,7
Travis Best,Post,696,199900,23,77,179,167,46.7,99.4,-1.0,0.0,26.9,1.2,100.9,41,54,53,50,61
Travis Best,Post,696,200001,4,17,39,35,44.9,97.2,-1.0,-0.2,3.5,0.9,100.4,52,41,38,43,50
Travis Best,Post,696,200405,4,9,22,19,43.2,88.6,-2.4,-0.6,0.0,0.0,82.9,17,23,34,23,12
Fred Hoiberg,Post,697,199798,2,3,8,7,43.8,90.9,-0.7,-0.4,0.3,0.2,72.5,8,27,41,23,9
Fred Hoiberg,Post,697,199899,4,2,4,4,50.0,109.9,0.4,0.1,0.7,0.2,85.6,0,78,59,38,24
Fred Hoiberg,Post,697,200304,18,39,86,100,58.1,128.1,22.0,1.2,29.3,1.6,121.8,18,97,91,80,94
Eddie Johnson,Post,698,199697,16,48,117,110,47.0,97.0,-3.4,-0.2,5.2,0.3,101.7,33,41,41,44,59
Eddie Johnson,Post,698,199798,4,9,27,21,38.9,80.8,-5.0,-1.2,-1.5,-0.4,83.9,33,12,12,12,14
Brent Barry,Post,699,199697,3,11,27,27,50.0,103.2,0.8,0.3,2.8,0.9,94.3,44,60,62,61,37
Brent Barry,Post,699,199900,5,12,33,32,48.5,103.3,1.0,0.2,6.2,1.2,89.0,31,73,68,52,27
Brent Barry,Post,699,200102,5,14,34,35,51.5,110.5,3.3,0.7,6.2,1.2,107.0,30,84,76,67,71
Brent Barry,Post,699,200405,23,48,105,124,59.1,121.2,21.7,0.9,33.4,1.5,113.5,12,91,76,65,84
Brent Barry,Post,699,200506,13,34,61,85,69.7,139.9,24.2,1.9,36.5,2.8,134.9,16,100,91,77,100
Brent Barry,Post,699,200607,16,21,60,57,47.5,98.2,-1.0,-0.1,3.0,0.2,85.5,13,44,45,37,17
Brent Barry,Post,699,200708,14,26,53,71,67.0,138.4,19.7,1.4,25.5,1.8,129.2,8,99,89,75,98
Brent Barry,Post,699,200809,4,5,10,13,65.0,131.1,3.1,0.8,4.4,1.1,118.0,1,99,75,50,93
Voshon Lenard,Post,702,199697,17,63,155,162,52.3,107.8,11.8,0.7,23.2,1.4,109.1,47,73,73,74,75
Voshon Lenard,Post,702,199798,5,24,52,57,54.8,113.9,6.9,1.4,13.7,2.7,118.3,60,87,88,85,91
Voshon Lenard,Post,702,199899,4,12,22,33,75.0,164.9,13.0,3.2,14.9,3.7,152.5,22,100,100,98,100
Voshon Lenard,Post,702,200304,5,32,75,75,50.0,110.2,6.9,1.4,13.4,2.7,112.2,83,77,93,95,85
Kurt Thomas,Post,703,199899,20,45,118,90,38.1,83.9,-17.3,-0.9,-7.2,-0.4,90.9,25,17,19,16,34
Kurt Thomas,Post,703,199900,15,31,61,62,50.8,108.3,4.8,0.3,14.2,1.0,112.8,11,81,73,43,89
Kurt Thomas,Post,703,200001,5,25,47,50,53.2,115.3,6.6,1.3,12.1,2.4,114.2,51,82,87,84,87
Kurt Thomas,Post,703,200304,4,21,49,42,42.9,94.5,-2.5,-0.6,1.7,0.4,108.4,68,33,29,38,78
Kurt Thomas,Post,703,200607,10,34,65,68,52.3,108.2,5.1,0.5,9.5,0.9,123.5,30,68,62,59,94
Kurt Thomas,Post,703,200708,15,32,70,64,45.7,94.5,-3.7,-0.2,3.8,0.3,107.8,16,35,40,29,77
Kurt Thomas,Post,703,200809,5,5,11,10,45.5,91.7,-0.9,-0.2,0.6,0.1,91.5,0,29,48,19,29
Kurt Thomas,Post,703,200910,7,17,35,34,48.6,98.0,-0.7,-0.1,4.1,0.6,104.4,14,46,49,31,69
Kurt Thomas,Post,703,201011,6,10,18,20,55.6,116.2,2.8,0.5,4.3,0.7,122.7,3,89,72,57,94
Kevin Garnett,Post,708,199697,3,24,51,49,48.0,99.1,-0.4,-0.1,3.3,1.1,105.6,88,48,43,66,70
Kevin Garnett,Post,708,199798,5,36,75,72,48.0,99.7,-0.2,0.0,9.5,1.9,107.3,87,53,51,66,72
Kevin Garnett,Post,708,199899,4,35,79,70,44.3,97.4,-1.9,-0.5,4.9,1.2,103.8,99,48,40,64,66
Kevin Garnett,Post,708,199900,4,30,78,62,39.7,84.7,-11.2,-2.8,0.9,0.2,85.7,94,15,4,20,20
Kevin Garnett,Post,708,200001,4,27,58,54,46.6,100.9,0.5,0.1,7.2,1.8,114.7,78,52,54,75,87
Kevin Garnett,Post,708,200102,3,24,56,49,43.8,93.9,-3.2,-1.1,1.6,0.5,98.5,89,29,16,40,47
Kevin Garnett,Post,708,200203,6,71,138,145,52.5,110.8,14.2,2.4,30.7,5.1,128.4,98,78,98,100,96
Kevin Garnett,Post,708,200304,18,168,372,341,45.8,101.0,3.4,0.2,35.3,2.0,108.7,99,59,61,88,78
Kevin Garnett,Post,708,200708,26,217,438,436,49.8,102.9,12.2,0.5,59.6,2.3,113.6,91,62,71,84,91
Kevin Garnett,Post,708,200910,23,149,301,298,49.5,99.9,-0.4,0.0,41.2,1.8,105.9,76,53,53,72,70
Kevin Garnett,Post,708,201011,9,56,127,112,44.1,92.2,-9.5,-1.1,1.4,0.2,95.5,87,35,19,36,45
Kevin Garnett,Post,708,201112,20,159,320,319,49.8,104.8,14.5,0.7,66.2,3.3,115.2,90,67,76,94,90
Kevin Garnett,Post,708,201213,6,30,60,60,50.0,102.9,1.7,0.3,6.3,1.1,115.1,57,57,62,66,89
Kevin Garnett,Post,708,201314,12,33,63,66,52.4,103.8,2.4,0.2,10.3,0.9,109.1,21,63,61,46,79
Jerry Stackhouse,Post,711,199899,5,18,46,38,41.3,90.8,-3.8,-0.8,0.1,0.0,90.9,50,31,23,32,34
Jerry Stackhouse,Post,711,199900,3,24,59,51,43.2,92.1,-4.4,-1.5,4.8,1.6,88.0,95,33,16,68,24
Jerry Stackhouse,Post,711,200102,10,53,165,124,37.6,80.7,-29.7,-3.0,-15.5,-1.6,77.1,84,7,2,3,5
Jerry Stackhouse,Post,711,200405,13,68,176,152,43.2,88.6,-19.5,-1.5,0.2,0.0,91.7,74,23,13,23,30
Jerry Stackhouse,Post,711,200506,22,111,276,244,44.2,88.8,-30.9,-1.4,24.6,1.1,93.5,69,30,15,37,38
Jerry Stackhouse,Post,711,200607,6,23,66,57,43.2,89.3,-6.8,-1.1,-2.4,-0.4,81.8,62,21,16,19,13
Jerry Stackhouse,Post,711,200708,5,12,38,26,34.2,70.7,-10.8,-2.2,-6.7,-1.3,73.5,44,4,5,5,4
Jerry Stackhouse,Post,711,200910,7,14,43,33,38.4,77.4,-9.6,-1.4,-3.7,-0.5,73.5,29,7,14,9,5
Jerry Stackhouse,Post,711,201213,3,1,10,2,10.0,20.6,-7.7,-2.6,-6.9,-2.3,27.1,3,0,5,3,0
Mario Bennett,Post,712,199798,2,1,2,2,50.0,103.9,0.1,0.0,0.3,0.2,85.8,0,60,55,23,16
Chris Carr,Post,713,199697,1,0,2,0,0.0,0.0,-1.9,-1.9,-1.8,-1.8,0.0,0,0,4,1,0
Michael Finley,Post,714,200001,10,72,200,161,40.3,87.2,-23.6,-2.4,-0.4,0.0,88.7,92,18,10,18,27
Michael Finley,Post,714,200102,8,69,148,152,51.4,110.3,14.1,1.8,26.8,3.4,111.4,88,82,96,99,86
Michael Finley,Post,714,200203,20,131,301,309,51.3,108.3,23.7,1.2,59.6,3.0,109.5,81,72,83,84,74
Michael Finley,Post,714,200304,5,26,68,59,43.4,95.6,-2.7,-0.5,3.1,0.6,100.6,73,39,32,48,56
Michael Finley,Post,714,200405,13,65,153,154,50.3,103.3,5.0,0.4,22.0,1.7,108.5,61,61,64,72,78
Michael Finley,Post,714,200506,13,50,105,118,56.2,112.8,13.4,1.0,34.5,2.7,118.1,43,82,84,75,91
Michael Finley,Post,714,200607,20,73,178,190,53.4,110.4,17.9,0.9,29.7,1.5,105.9,47,79,72,72,66
Michael Finley,Post,714,200708,17,43,107,105,49.1,101.4,1.5,0.1,13.1,0.8,103.6,32,60,59,50,67
Michael Finley,Post,714,200809,5,15,34,37,54.4,109.7,3.3,0.7,7.9,1.6,102.5,32,76,74,66,62
Michael Finley,Post,714,200910,10,5,20,13,32.5,65.6,-6.8,-0.7,-4.1,-0.4,66.5,0,1,28,10,2
Rumeal Robinson,Post,716,199697,3,2,6,4,33.3,68.8,-1.8,-0.6,-1.4,-0.5,60.3,0,3,34,18,2
Arvydas Sabonis,Post,717,199697,4,18,42,38,45.2,93.4,-2.7,-0.7,0.4,0.1,96.1,59,32,29,34,41
