Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Byron Scott,Reg,2,199697,76,163,379,399,52.6,106.8,25.3,0.3,53.1,0.7,106.1,39,83,78,68,82
Grant Long,Reg,3,199697,63,123,275,263,47.8,97.0,-8.1,-0.1,12.0,0.2,95.7,31,45,51,40,43
Grant Long,Reg,3,199798,34,50,117,100,42.7,89.4,-11.9,-0.3,0.1,0.0,88.1,18,21,35,21,20
Grant Long,Reg,3,199899,50,151,359,305,42.5,91.3,-29.2,-0.6,0.4,0.0,94.0,55,26,21,26,37
Grant Long,Reg,3,199900,40,74,167,148,44.3,92.7,-11.7,-0.3,0.2,0.0,92.1,24,32,39,32,31
Grant Long,Reg,3,200001,65,140,319,284,44.5,94.1,-17.7,-0.3,10.3,0.2,98.5,36,35,38,33,54
Grant Long,Reg,3,200102,65,164,385,331,43.0,90.1,-36.3,-0.6,-16.9,-0.3,97.9,48,25,25,23,55
Grant Long,Reg,3,200203,32,27,70,54,38.6,81.4,-12.3,-0.4,-6.0,-0.2,88.2,2,11,33,17,21
Dan Schayes,Reg,7,199697,33,47,120,94,39.2,79.5,-24.3,-0.7,-15.5,-0.5,80.5,21,8,16,9,9
Dan Schayes,Reg,7,199798,69,155,371,310,41.8,87.4,-44.7,-0.6,-6.9,-0.1,90.1,39,17,19,17,25
Dan Schayes,Reg,7,199899,15,11,29,22,37.9,81.5,-5.0,-0.3,-2.6,-0.2,88.9,1,8,36,15,19
Sedale Threatt,Reg,9,199697,20,28,74,64,43.2,87.7,-9.0,-0.4,-3.6,-0.2,90.2,21,18,29,21,26
Chris King,Reg,12,199899,4,2,7,4,28.6,61.4,-2.5,-0.6,-1.9,-0.5,79.5,0,1,20,6,8
Eric Piatkowski,Reg,15,199697,59,134,298,319,53.5,108.6,25.2,0.4,47.0,0.8,107.8,39,88,82,73,87
Eric Piatkowski,Reg,15,199798,66,257,568,620,54.6,114.2,76.9,1.2,134.8,2.0,105.9,66,94,97,92,81
Eric Piatkowski,Reg,15,199899,48,180,417,425,51.0,109.5,36.8,0.8,71.1,1.5,106.9,69,85,88,86,82
Eric Piatkowski,Reg,15,199900,75,238,573,569,49.7,103.8,21.0,0.3,61.8,0.8,98.9,62,71,71,72,57
Eric Piatkowski,Reg,15,200001,81,291,671,702,52.3,110.6,67.5,0.8,126.3,1.6,106.3,67,91,93,89,82
Eric Piatkowski,Reg,15,200102,71,207,471,525,55.7,116.8,75.5,1.1,99.3,1.4,110.8,54,98,95,92,94
Eric Piatkowski,Reg,15,200203,62,210,446,500,56.1,118.3,77.2,1.2,117.8,1.9,110.2,59,99,97,91,92
Eric Piatkowski,Reg,15,200304,46,72,191,187,49.0,103.9,7.0,0.2,16.6,0.4,96.1,25,74,66,59,42
Eric Piatkowski,Reg,15,200405,60,111,258,279,54.1,112.1,30.1,0.5,48.8,0.8,105.0,26,95,83,74,81
Eric Piatkowski,Reg,15,200506,19,24,61,57,46.7,95.3,-2.8,-0.1,0.4,0.0,91.4,17,42,49,40,31
Eric Piatkowski,Reg,15,200607,9,9,25,25,50.0,100.7,0.2,0.0,1.5,0.2,88.6,8,60,59,49,21
Eric Piatkowski,Reg,15,200708,12,12,33,35,53.0,106.6,2.2,0.2,4.3,0.4,97.6,9,81,71,56,50
Clyde Drexler,Reg,17,199697,62,397,899,913,50.8,103.0,26.6,0.4,92.4,1.5,100.9,92,70,82,90,62
Clyde Drexler,Reg,17,199798,70,452,1059,1010,47.7,99.7,-2.5,0.0,105.5,1.5,92.7,93,57,56,83,35
Greg Anthony,Reg,21,199697,64,199,507,486,47.9,97.2,-13.9,-0.2,23.2,0.4,94.9,64,45,43,51,41
Greg Anthony,Reg,21,199798,79,150,349,366,52.4,109.7,32.3,0.4,67.9,0.9,105.0,30,88,79,67,80
Greg Anthony,Reg,21,199899,49,104,251,257,51.2,110.0,23.3,0.5,44.0,0.9,104.1,37,86,80,71,75
Greg Anthony,Reg,21,199900,82,169,416,426,51.2,107.1,28.1,0.3,57.7,0.7,101.7,36,83,74,67,67
Greg Anthony,Reg,21,200001,54,97,253,259,51.2,108.3,19.8,0.4,41.9,0.8,101.8,32,88,79,66,68
Greg Anthony,Reg,21,200102,60,182,474,411,43.4,90.9,-41.3,-0.7,-17.4,-0.3,93.5,62,28,19,22,36
Rik Smits,Reg,22,199697,52,356,733,714,48.7,98.8,-8.8,-0.2,44.9,0.9,103.9,91,54,48,75,74
Rik Smits,Reg,22,199798,73,514,1038,1028,49.5,103.6,35.5,0.5,141.4,1.9,117.6,90,72,82,90,98
Rik Smits,Reg,22,199899,49,310,633,620,49.0,105.2,30.6,0.6,82.8,1.7,120.9,88,74,85,90,99
Rik Smits,Reg,22,199900,79,431,890,862,48.4,101.3,10.9,0.1,74.2,0.9,115.0,81,63,65,77,96
Dennis Rodman,Reg,23,199697,55,128,286,261,45.6,92.6,-21.0,-0.4,-0.1,0.0,86.5,40,32,32,32,18
Dennis Rodman,Reg,23,199798,78,155,360,314,43.6,91.2,-30.2,-0.4,6.5,0.1,79.3,33,24,32,24,7
Dennis Rodman,Reg,23,199899,20,16,46,32,34.8,74.7,-10.8,-0.5,-7.0,-0.4,63.1,2,4,24,9,2
Dennis Rodman,Reg,23,199900,9,12,31,24,38.7,80.9,-5.6,-0.6,-3.4,-0.4,63.5,14,7,18,10,2
Luc Longley,Reg,26,199697,59,221,485,442,45.6,92.4,-36.2,-0.6,-0.7,0.0,93.1,66,31,20,31,36
Luc Longley,Reg,26,199798,58,277,609,554,45.5,95.1,-28.4,-0.5,33.7,0.6,96.8,76,39,26,54,48
Luc Longley,Reg,26,199899,38,140,290,280,48.3,103.7,10.0,0.3,33.9,0.9,108.9,60,70,69,71,86
Luc Longley,Reg,26,199900,71,186,399,372,46.6,97.5,-9.6,-0.1,18.8,0.3,99.4,44,50,50,46,59
Luc Longley,Reg,26,200001,20,18,54,36,33.3,70.5,-15.1,-0.8,-10.3,-0.5,64.1,5,4,15,7,3
Doug West,Reg,28,199697,68,226,484,467,48.2,97.8,-10.3,-0.2,25.2,0.4,100.2,59,49,49,52,60
Doug West,Reg,28,199798,37,64,171,128,37.4,78.3,-35.5,-1.0,-18.1,-0.5,86.4,33,7,9,6,15
Doug West,Reg,28,199899,14,31,65,62,47.7,102.4,1.5,0.1,6.8,0.5,109.8,30,65,62,54,89
Doug West,Reg,28,199900,37,59,145,118,40.7,85.1,-20.7,-0.6,-10.4,-0.3,86.4,22,12,23,15,19
Doug West,Reg,28,200001,14,11,38,22,29.0,61.2,-13.9,-1.0,-10.6,-0.8,61.9,7,2,8,3,2
Jim McIlvaine,Reg,29,199697,80,130,275,261,47.5,96.2,-10.2,-0.1,10.0,0.1,92.2,19,43,52,38,32
Jim McIlvaine,Reg,29,199798,65,101,223,202,45.3,94.7,-11.2,-0.2,11.5,0.2,88.4,18,38,46,31,21
Jim McIlvaine,Reg,29,199899,18,22,51,44,43.1,92.7,-3.5,-0.2,0.7,0.0,93.1,7,32,46,28,34
Jim McIlvaine,Reg,29,199900,51,64,154,128,41.6,86.9,-19.3,-0.4,-8.3,-0.2,79.1,10,15,34,22,8
Jim McIlvaine,Reg,29,200001,12,10,28,20,35.7,75.5,-6.5,-0.5,-4.0,-0.3,87.7,3,7,25,13,21
Lorenzo Williams,Reg,31,199697,12,20,31,40,64.5,130.9,9.4,0.8,11.7,1.0,117.8,6,100,90,79,98
Lorenzo Williams,Reg,31,199798,8,13,17,26,76.5,159.9,9.7,1.2,11.5,1.4,126.9,3,100,97,80,100
Lorenzo Williams,Reg,31,199900,5,7,9,14,77.8,162.7,5.4,1.1,6.0,1.2,127.7,1,100,97,85,100
Clifford Rozier,Reg,32,199697,40,79,174,158,45.4,92.1,-13.6,-0.3,-0.8,0.0,85.7,31,29,34,30,17
Clifford Rozier,Reg,32,199798,2,3,6,6,50.0,104.6,0.3,0.1,0.9,0.4,111.1,11,75,66,47,92
Eric Riley,Reg,35,199798,33,56,135,112,41.5,86.8,-17.1,-0.5,-3.3,-0.1,93.7,25,15,25,17,38
Eric Riley,Reg,35,199899,20,28,54,56,51.9,111.4,5.7,0.3,10.2,0.5,98.9,5,89,70,55,57
Sarunas Marciulionis,Reg,36,199697,17,38,101,87,43.1,87.4,-12.6,-0.7,-5.2,-0.3,87.1,50,18,15,14,19
Greg Graham,Reg,37,199697,22,29,80,67,41.9,84.9,-11.9,-0.5,-6.0,-0.3,81.1,21,13,23,16,10
Greg Graham,Reg,37,199798,4,7,12,14,58.3,122.0,2.5,0.6,3.7,0.9,141.0,11,99,85,70,100
Brad Lohaus,Reg,38,199697,5,4,15,10,33.3,67.6,-4.8,-1.0,-3.7,-0.7,68.2,11,2,10,4,3
Brad Lohaus,Reg,38,199798,7,7,21,18,42.9,89.6,-2.1,-0.3,0.1,0.0,89.8,11,22,38,22,25
Monty Williams,Reg,42,199697,63,234,460,468,50.9,103.2,14.4,0.2,48.1,0.8,98.6,60,71,74,71,53
Monty Williams,Reg,42,199798,69,165,368,331,45.0,94.1,-20.9,-0.3,16.6,0.2,86.4,39,34,38,35,15
Monty Williams,Reg,42,199899,1,0,2,0,0.0,0.0,-1.9,-1.9,-1.7,-1.7,0.0,1,0,0,0,0
Monty Williams,Reg,42,199900,75,263,538,528,49.1,102.6,13.5,0.2,51.8,0.7,104.0,58,67,67,66,75
Monty Williams,Reg,42,200001,81,162,364,325,44.6,94.4,-19.2,-0.2,12.7,0.2,84.2,30,37,42,32,15
Monty Williams,Reg,42,200102,65,198,362,396,54.7,114.7,50.6,0.8,68.9,1.1,98.3,44,96,92,87,57
Monty Williams,Reg,42,200203,21,34,80,68,42.5,89.7,-7.8,-0.4,-0.5,0.0,85.2,22,23,33,23,14
Chris Whitney,Reg,43,199697,77,139,330,336,50.9,103.3,10.6,0.1,34.8,0.5,101.2,29,71,67,58,64
Chris Whitney,Reg,43,199798,78,126,355,304,42.8,89.6,-35.4,-0.5,0.8,0.0,90.2,31,22,28,22,26
Chris Whitney,Reg,43,199899,37,64,156,160,51.3,110.2,14.8,0.4,27.6,0.7,105.5,24,86,77,65,79
Chris Whitney,Reg,43,199900,80,217,521,530,50.9,106.4,31.7,0.4,68.8,0.9,105.1,54,81,78,74,80
Chris Whitney,Reg,43,200001,58,182,470,457,48.6,102.8,12.6,0.2,53.8,0.9,99.5,66,69,71,75,57
Chris Whitney,Reg,43,200102,82,274,656,679,51.8,108.5,53.0,0.6,86.1,1.0,109.8,63,86,89,87,92
Chris Whitney,Reg,43,200203,47,124,349,298,42.7,90.1,-32.8,-0.7,-1.0,0.0,92.8,61,24,16,24,35
Chris Whitney,Reg,43,200304,12,17,45,42,46.7,99.1,-0.4,0.0,1.9,0.2,97.6,19,51,52,45,48
George McCloud,Reg,45,199697,64,237,577,572,49.6,100.5,3.1,0.0,45.4,0.7,100.7,70,61,62,69,62
George McCloud,Reg,45,199798,59,173,427,417,48.8,102.1,8.7,0.1,52.3,0.9,98.7,54,68,68,68,54
George McCloud,Reg,45,199899,48,142,324,353,54.5,117.0,51.4,1.1,78.1,1.6,112.3,51,96,95,89,92
George McCloud,Reg,45,199900,78,266,638,639,50.1,104.7,28.8,0.4,74.3,1.0,101.3,66,74,76,78,66
George McCloud,Reg,45,200001,76,250,655,577,44.1,93.2,-42.3,-0.6,15.1,0.2,92.6,69,31,25,35,35
George McCloud,Reg,45,200102,68,206,576,472,41.0,85.9,-77.6,-1.1,-48.6,-0.7,86.2,67,16,5,8,19
Wayman Tisdale,Reg,47,199697,53,158,371,316,42.6,86.4,-49.8,-0.9,-22.6,-0.4,90.5,57,16,10,12,27
Gheorghe Muresan,Reg,49,199697,73,327,541,654,60.4,122.6,120.5,1.7,160.1,2.2,125.2,61,99,98,97,100
Gheorghe Muresan,Reg,49,199899,1,0,1,0,0.0,0.0,-0.9,-0.9,-0.8,-0.8,0.0,0,0,11,2,0
Gheorghe Muresan,Reg,49,199900,28,41,90,82,45.6,95.3,-4.1,-0.1,2.3,0.1,100.4,13,42,49,37,64
Mahmoud Abdul-Rauf,Reg,51,199697,75,411,924,916,49.6,100.5,5.0,0.1,72.6,1.0,105.4,83,61,64,79,80
Mahmoud Abdul-Rauf,Reg,51,199798,31,103,273,211,38.6,80.8,-50.1,-1.6,-22.2,-0.7,94.6,67,10,2,3,40
Mahmoud Abdul-Rauf,Reg,51,200001,39,120,246,244,49.6,104.9,11.4,0.3,32.9,0.8,123.6,52,77,76,70,100
Micheal Williams,Reg,52,199798,23,16,48,32,33.3,69.7,-13.9,-0.6,-9.0,-0.4,70.3,2,1,21,8,2
Micheal Williams,Reg,52,199899,2,1,5,2,20.0,43.0,-2.7,-1.3,-2.2,-1.1,48.8,4,1,3,1,1
Mario Elie,Reg,53,199697,78,291,585,702,60.0,121.7,125.2,1.6,168.0,2.2,118.3,61,99,98,96,99
Mario Elie,Reg,53,199798,72,206,456,467,51.2,107.1,31.0,0.4,77.5,1.1,100.4,49,82,81,75,61
Mario Elie,Reg,53,199899,47,156,331,352,53.2,114.2,43.8,0.9,71.1,1.5,103.3,54,92,93,87,73
Mario Elie,Reg,53,199900,78,195,457,464,50.8,106.2,27.0,0.3,59.5,0.8,100.5,45,80,74,70,64
Mario Elie,Reg,53,200001,65,104,246,244,49.6,104.9,11.4,0.2,32.9,0.5,97.9,20,77,68,53,52
Dickey Simpkins,Reg,54,199697,35,31,93,63,33.9,68.7,-28.7,-0.8,-21.9,-0.6,65.8,7,2,14,6,3
Dickey Simpkins,Reg,54,199798,31,48,89,96,53.9,112.8,10.9,0.4,20.0,0.6,104.2,9,93,76,56,78
Dickey Simpkins,Reg,54,199899,49,150,324,300,46.3,99.5,-1.6,0.0,25.1,0.5,86.9,51,55,55,55,17
Dickey Simpkins,Reg,54,199900,67,111,274,222,40.5,84.7,-40.1,-0.6,-20.6,-0.3,76.1,23,11,21,12,6
Marty Conlon,Reg,55,199697,73,214,454,430,47.4,96.1,-17.6,-0.2,15.6,0.2,96.4,52,42,40,42,45
Marty Conlon,Reg,55,199798,16,28,62,56,45.2,94.5,-3.3,-0.2,3.0,0.2,101.0,23,35,45,31,64
Marty Conlon,Reg,55,199899,7,3,13,6,23.1,49.6,-6.1,-0.9,-5.0,-0.7,54.1,0,1,12,3,1
Marty Conlon,Reg,55,199900,2,1,2,2,50.0,104.6,0.1,0.0,0.2,0.1,82.1,0,73,60,39,11
Gary Payton,Reg,56,199697,82,706,1482,1531,51.7,104.8,69.7,0.8,178.1,2.2,100.8,98,77,92,96,62
Gary Payton,Reg,56,199798,82,579,1278,1292,50.6,105.7,70.0,0.9,200.4,2.4,97.0,95,78,92,96,49
Gary Payton,Reg,56,199899,50,401,923,885,47.9,103.0,25.7,0.5,101.7,2.0,94.4,100,66,82,95,38
Gary Payton,Reg,56,199900,82,747,1666,1671,50.2,104.9,77.6,0.9,196.3,2.4,100.7,100,74,95,99,65
Gary Payton,Reg,56,200001,79,725,1591,1552,48.8,103.2,47.4,0.6,186.8,2.4,103.8,98,72,89,97,75
Gary Payton,Reg,56,200102,82,737,1578,1548,49.1,102.8,42.3,0.5,121.8,1.5,103.5,99,71,84,93,75
Gary Payton,Reg,56,200203,80,665,1466,1384,47.2,99.6,-5.6,-0.1,127.8,1.6,98.4,97,59,56,88,59
Gary Payton,Reg,56,200304,82,482,1024,1019,49.8,105.6,54.3,0.7,105.5,1.3,101.2,85,81,90,92,64
Gary Payton,Reg,56,200405,77,339,725,720,49.7,103.0,20.7,0.3,73.1,0.9,97.2,74,71,75,78,49
Gary Payton,Reg,56,200506,81,230,547,526,48.1,98.1,-10.1,-0.1,18.6,0.2,92.6,56,52,51,51,35
Gary Payton,Reg,56,200607,66,144,366,320,43.7,88.1,-43.3,-0.7,-24.7,-0.4,86.2,43,19,20,19,16
Doug Christie,Reg,57,199697,81,396,949,939,49.5,100.3,3.2,0.0,72.7,0.9,98.2,81,61,61,76,52
Doug Christie,Reg,57,199798,78,458,1071,1016,47.4,99.2,-8.1,-0.1,101.1,1.3,94.4,89,56,52,78,39
Doug Christie,Reg,57,199899,50,252,650,553,42.5,91.4,-52.1,-1.0,1.4,0.0,92.2,88,26,6,27,31
Doug Christie,Reg,57,199900,73,311,764,721,47.2,98.7,-9.6,-0.1,44.8,0.6,95.0,77,52,51,61,40
Doug Christie,Reg,57,200001,81,311,788,716,45.4,96.1,-29.2,-0.4,39.9,0.5,86.6,76,43,35,52,19
Doug Christie,Reg,57,200102,81,338,735,766,52.1,109.2,64.7,0.8,101.7,1.3,100.5,70,88,92,91,67
Doug Christie,Reg,57,200203,80,267,557,607,54.5,115.0,79.1,1.0,129.8,1.6,108.1,57,97,94,88,89
Doug Christie,Reg,57,200304,82,317,688,683,49.6,105.4,34.8,0.4,69.2,0.8,103.1,67,80,83,81,73
Doug Christie,Reg,57,200405,52,130,332,275,41.4,85.9,-45.2,-0.9,-21.2,-0.4,90.8,53,16,12,11,27
Doug Christie,Reg,57,200506,7,9,26,18,34.6,70.7,-7.5,-1.1,-6.1,-0.9,80.1,27,3,6,3,10
Doug Christie,Reg,57,200607,5,5,17,11,32.4,65.2,-5.9,-1.2,-5.0,-1.0,64.7,15,2,5,2,2
Carl Herrera,Reg,61,199697,74,257,593,516,43.5,88.3,-68.7,-0.9,-25.3,-0.3,90.3,65,20,11,13,26
Carl Herrera,Reg,61,199798,50,76,175,152,43.4,90.8,-15.3,-0.3,2.5,0.1,100.8,18,23,38,22,63
Carl Herrera,Reg,61,199899,21,30,76,60,39.5,84.8,-10.8,-0.5,-4.5,-0.2,88.0,18,11,26,13,18
Michael Smith,Reg,63,199697,80,202,375,404,53.9,109.3,34.3,0.4,61.7,0.8,101.5,36,90,82,72,66
Michael Smith,Reg,63,199798,47,93,194,186,47.9,100.3,0.5,0.0,20.3,0.4,86.7,27,60,60,46,16
Michael Smith,Reg,63,199899,44,77,144,154,53.5,114.9,19.9,0.5,31.8,0.7,96.5,12,93,79,64,47
Michael Smith,Reg,63,199900,46,108,192,216,56.3,117.6,32.4,0.7,46.0,1.0,99.4,24,98,89,80,58
Michael Smith,Reg,63,200001,68,106,218,212,48.6,102.8,5.8,0.1,24.9,0.4,89.8,13,69,62,46,28
Sam Perkins,Reg,64,199697,81,290,661,702,53.1,107.7,50.2,0.6,98.6,1.2,108.5,65,84,88,85,88
Sam Perkins,Reg,64,199798,81,196,471,479,50.9,106.4,28.6,0.4,76.7,0.9,103.7,43,79,76,70,76
Sam Perkins,Reg,64,199899,47,80,200,195,48.8,104.7,8.8,0.2,25.3,0.5,102.0,25,74,66,57,68
Sam Perkins,Reg,64,199900,81,184,441,457,51.8,108.3,35.2,0.4,66.6,0.8,103.9,41,86,80,72,74
Sam Perkins,Reg,64,200001,60,86,226,210,46.5,98.3,-3.7,-0.1,16.1,0.3,96.2,20,50,52,40,47
Greg Minor,Reg,65,199697,23,94,196,189,48.2,97.8,-4.3,-0.2,10.1,0.4,103.2,67,47,46,57,73
Greg Minor,Reg,65,199798,68,140,321,286,44.6,93.2,-20.9,-0.3,11.8,0.2,100.9,34,31,38,30,63
Greg Minor,Reg,65,199899,41,85,204,178,43.6,93.7,-11.9,-0.3,4.9,0.1,98.2,34,36,40,33,55
Tom Hammonds,Reg,67,199697,73,191,398,382,48.0,97.3,-10.4,-0.1,18.7,0.3,98.4,44,46,50,43,52
Tom Hammonds,Reg,67,199798,54,127,246,254,51.6,108.0,18.8,0.3,43.9,0.8,104.6,31,85,76,65,79
Tom Hammonds,Reg,67,199899,41,82,179,164,45.8,98.4,-2.6,-0.1,12.1,0.3,99.1,27,52,54,43,58
Tom Hammonds,Reg,67,199900,44,42,97,84,43.3,90.5,-8.8,-0.2,-1.9,0.0,91.0,3,26,47,28,28
Tom Hammonds,Reg,67,200001,4,3,10,6,30.0,63.5,-3.5,-0.9,-2.6,-0.6,59.5,3,2,10,6,2
Steve Kerr,Reg,70,199697,81,249,467,608,65.1,132.0,147.6,1.8,181.8,2.2,137.3,47,100,99,97,100
Steve Kerr,Reg,70,199798,50,137,302,331,54.8,114.6,42.2,0.8,73.0,1.5,120.0,45,95,92,81,99
Steve Kerr,Reg,70,199899,40,68,174,161,46.3,99.4,-1.0,0.0,13.3,0.3,105.5,27,55,55,46,79
Steve Kerr,Reg,70,199900,26,32,74,80,54.1,113.0,9.2,0.4,14.5,0.6,114.2,9,94,75,58,96
Steve Kerr,Reg,70,200001,46,67,159,167,52.5,111.1,16.7,0.4,30.6,0.7,112.3,16,92,79,60,93
Steve Kerr,Reg,70,200102,53,102,217,230,53.0,111.1,23.0,0.4,33.9,0.6,120.3,23,90,81,73,100
Steve Kerr,Reg,70,200203,68,110,256,269,52.5,110.9,26.4,0.4,49.7,0.7,114.3,21,91,77,63,98
Pooh Richardson,Reg,71,199697,54,131,344,304,44.2,89.6,-35.2,-0.7,-10.0,-0.2,90.8,53,23,18,20,28
Pooh Richardson,Reg,71,199798,68,124,333,259,38.9,81.3,-59.4,-0.9,-25.4,-0.4,88.3,36,11,12,9,21
Pooh Richardson,Reg,71,199899,11,12,36,24,33.3,71.6,-9.5,-0.9,-6.6,-0.6,76.2,12,3,12,5,6
Kenny Anderson,Reg,72,199697,82,485,1137,1102,48.5,98.3,-19.1,-0.2,64.1,0.8,96.6,91,53,42,72,47
Kenny Anderson,Reg,72,199798,60,268,674,593,44.0,92.0,-51.5,-0.9,17.3,0.3,93.1,80,26,12,37,36
Kenny Anderson,Reg,72,199899,34,161,357,328,45.9,98.7,-4.4,-0.1,25.1,0.7,99.5,79,53,51,64,59
Kenny Anderson,Reg,72,199900,82,434,986,953,48.3,101.1,10.1,0.1,80.3,1.0,101.5,83,63,64,79,67
Kenny Anderson,Reg,72,200001,33,88,227,187,41.2,87.1,-27.6,-0.8,-7.8,-0.2,87.3,55,19,11,16,21
Kenny Anderson,Reg,72,200102,76,312,716,633,44.2,92.6,-50.3,-0.7,-14.2,-0.2,96.8,73,33,21,28,50
Kenny Anderson,Reg,72,200203,60,163,382,327,42.8,90.3,-35.1,-0.6,-0.3,0.0,94.0,53,25,20,25,40
Kenny Anderson,Reg,72,200304,43,113,256,227,44.3,94.1,-14.2,-0.3,-1.4,0.0,98.0,47,36,36,34,50
Kenny Anderson,Reg,72,200405,42,85,201,176,43.8,90.8,-17.9,-0.4,-3.4,-0.1,96.9,32,26,34,26,48
Hot Rod Williams,Reg,73,199697,68,204,416,408,49.0,99.5,-2.2,0.0,28.3,0.4,95.4,52,57,57,55,42
Hot Rod Williams,Reg,73,199798,64,95,202,190,47.0,98.4,-3.2,0.0,17.5,0.3,95.9,14,52,55,37,45
Hot Rod Williams,Reg,73,199899,17,11,33,22,33.3,71.6,-8.7,-0.5,-6.0,-0.4,62.7,1,3,25,8,2
Cedric Ceballos,Reg,76,199697,48,282,617,590,47.8,97.0,-18.4,-0.4,26.8,0.6,93.2,86,45,32,63,36
Cedric Ceballos,Reg,76,199798,46,204,415,429,51.7,108.1,32.2,0.7,74.5,1.6,97.3,69,85,86,84,50
Cedric Ceballos,Reg,76,199899,13,59,140,129,46.1,99.0,-1.3,-0.1,10.2,0.8,90.0,79,53,52,68,22
Cedric Ceballos,Reg,76,199900,69,447,1002,938,46.8,97.9,-20.2,-0.3,51.1,0.7,92.0,91,51,39,68,31
Cedric Ceballos,Reg,76,200001,37,101,229,224,48.9,103.4,7.5,0.2,27.5,0.7,91.1,50,73,70,65,31
Doug Overton,Reg,77,199697,46,81,190,172,45.3,91.8,-15.4,-0.3,-1.4,0.0,94.7,28,28,35,29,41
Doug Overton,Reg,77,199798,19,24,63,48,38.1,79.7,-12.2,-0.6,-5.8,-0.3,87.1,15,9,19,12,17
Doug Overton,Reg,77,199899,17,36,84,74,44.1,94.6,-4.2,-0.2,2.7,0.2,101.2,34,39,44,36,65
Doug Overton,Reg,77,199900,36,61,154,132,42.9,89.6,-15.3,-0.4,-4.3,-0.1,94.4,26,22,31,24,37
Doug Overton,Reg,77,200001,20,52,139,115,41.4,87.5,-16.4,-0.8,-4.3,-0.2,89.3,56,19,12,17,26
Doug Overton,Reg,77,200102,15,14,44,35,39.8,83.4,-7.0,-0.5,-4.8,-0.3,83.1,9,12,29,21,14
Doug Overton,Reg,77,200304,55,99,245,201,41.0,87.1,-29.8,-0.5,-17.6,-0.3,100.7,30,16,25,19,62
LaSalle Thompson,Reg,78,199697,11,3,19,6,15.8,32.0,-12.7,-1.2,-11.3,-1.0,31.6,1,0,5,2,0
Ken Norman,Reg,80,199697,17,27,94,60,31.9,64.7,-32.7,-1.9,-25.8,-1.5,62.6,46,2,1,1,2
Jeff Grayer,Reg,81,199697,22,38,83,80,48.2,97.7,-1.8,-0.1,4.2,0.2,96.1,22,47,55,41,45
Jeff Grayer,Reg,81,199798,3,4,11,10,45.5,95.1,-0.5,-0.2,0.6,0.2,90.4,21,39,46,31,27
Bill Wennington,Reg,82,199697,55,118,237,236,49.8,101.0,2.3,0.0,19.7,0.4,109.3,31,63,61,50,90
Bill Wennington,Reg,82,199798,42,75,172,150,43.6,91.2,-14.5,-0.3,3.1,0.1,103.0,25,24,36,23,74
Bill Wennington,Reg,82,199899,36,62,178,125,35.1,75.4,-40.7,-1.1,-26.1,-0.7,89.2,34,5,5,3,20
Bill Wennington,Reg,82,199900,7,6,20,12,30.0,62.7,-7.1,-1.0,-5.7,-0.8,72.4,9,0,6,2,4
Latrell Sprewell,Reg,84,199697,80,649,1444,1445,50.0,101.5,21.1,0.3,126.8,1.6,100.7,98,66,76,92,62
Latrell Sprewell,Reg,84,199798,14,110,277,229,41.3,86.5,-35.8,-2.6,-7.6,-0.5,90.7,100,15,1,4,28
Latrell Sprewell,Reg,84,199899,37,215,518,451,43.5,93.5,-31.3,-0.8,11.4,0.3,100.4,91,35,13,44,62
Latrell Sprewell,Reg,84,199900,82,568,1305,1180,45.2,94.5,-68.1,-0.8,24.8,0.3,100.6,96,40,11,47,64
Latrell Sprewell,Reg,84,200001,77,524,1219,1089,44.7,94.5,-63.6,-0.8,43.2,0.6,99.6,94,37,12,55,59
Latrell Sprewell,Reg,84,200102,81,573,1419,1291,45.5,95.3,-63.0,-0.8,8.5,0.1,97.8,97,42,16,46,55
Latrell Sprewell,Reg,84,200203,74,454,1127,1042,46.2,97.6,-26.1,-0.4,76.4,1.0,99.4,92,51,36,74,61
Latrell Sprewell,Reg,84,200304,82,518,1266,1135,44.8,95.2,-57.7,-0.7,5.6,0.1,102.2,93,38,17,40,69
Latrell Sprewell,Reg,84,200405,80,398,961,865,45.0,93.3,-61.9,-0.8,7.5,0.1,98.9,85,33,16,38,58
Brent Price,Reg,85,199697,24,44,105,105,50.0,101.4,1.5,0.1,9.2,0.4,101.4,31,65,63,53,65
Brent Price,Reg,85,199798,69,128,310,329,53.1,111.0,32.6,0.5,64.2,0.9,101.8,30,89,82,69,68
Brent Price,Reg,85,199899,39,100,207,246,59.4,127.6,53.3,1.4,70.3,1.8,132.6,40,100,97,94,100
Brent Price,Reg,85,199900,38,41,119,107,45.0,94.0,-6.8,-0.2,1.7,0.0,89.8,12,39,48,36,26
Brent Price,Reg,85,200001,5,3,11,7,31.8,67.3,-3.4,-0.7,-2.4,-0.5,71.3,2,2,19,8,5
Brent Price,Reg,85,200102,15,9,27,22,40.7,85.4,-3.8,-0.3,-2.4,-0.2,82.3,1,14,42,29,13
Dikembe Mutombo,Reg,87,199697,80,380,722,760,52.6,106.8,48.1,0.6,100.9,1.3,103.7,70,83,87,86,73
Dikembe Mutombo,Reg,87,199798,82,399,743,798,53.7,112.3,87.5,1.1,163.3,2.0,107.5,69,91,96,91,85
